,title,author,publisher,isbn13,pubDate,categoryId,categoryName,description,cover
50,그 해 우리는 2 - 이나은 대본집,이나은 (지은이),김영사,9788934952329,2022-02-16,51054,국내도서>예술/대중문화>영화/드라마>시나리오/시나리오작법,"영화, 드라마 팬들이 가장 주목하는 배우 최우식과 김다미의 설렘 가득한 연기 케미로 동 시간대 시청자들의 마음을 사로잡는 것은 물론, 넷플릭스 전 세계 순위 ‘TOP 10(국내 드라마 1위)’에 랭크되며 연일 화제를 쏟아내고 있다.",https://image.aladin.co.kr/product/28677/83/coversum/8934952326_1.jpg
51,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
52,불편한 편의점,김호연 (지은이),나무옆의자,9791161571188,2021-04-20,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,&lt;망원동 브라더스&gt;의 작가 김호연의 '동네이야기' 시즌 2. 청파동 골목 모퉁이에 자리 잡은 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶의 속내와 희로애락을 따뜻하고 유머러스하게 담아냈다.,https://image.aladin.co.kr/product/26942/84/coversum/k582730818_1.jpg
53,얼굴만으론 좋아할 수 없어요 2,"안자이 카린 (지은이), 이소연 (옮긴이)",서울미디어코믹스(서울문화사),9791136750914,2022-02-28,3742,국내도서>만화>순정만화>레이디스 코믹,얼굴을 밝히는 여고생 사나는 같은 학교에 다니는 최애 인플루언서 카나토 선배의 퇴학을 막기 위해 SNS의 「운영자」가 된다! 충격의 키스 미수 사건 이후로 선배의 행동은 점점 의미심장해지는데──?!,https://image.aladin.co.kr/product/28852/91/coversum/k392836702_1.jpg
54,윤석열 X파일 - 검찰공화국을 꿈꾸는 윤석열 탐사 리포트,열린공감TV 취재팀 (지은이),열린공감TV,9791197747618,2022-02-04,51220,국내도서>사회과학>정치학/외교학/행정학>정치인,20대 대통령에 출마한 윤석열 후보자를 집중적으로 검증하는 책이다. 열린공감TV에서 오랜 시간 취재해 온 윤석열 후보자와 그의 가족들의 비리 의혹이 정리되어 있다.,https://image.aladin.co.kr/product/28730/75/coversum/k712836673_1.jpg
55,웰씽킹 WEALTHINKING (양장) - 부를 창조하는 생각의 뿌리,켈리 최 (지은이),다산북스,9791130677774,2021-11-10,70216,국내도서>자기계발>성공>성공학,"부를 창조한 사람들이 갖고 있는 생각의 뿌리를 이해하고 체득하기 위해 ‘풍요의 생각’을 이야기하는 책이다. 풍요의 생각은 결핍의 생각과 반대되는 개념이다. 풍요의 생각이나 결핍의 생각이나 모두 에너지이지만, 그 방향성은 정반대다.",https://image.aladin.co.kr/product/28273/37/coversum/s242836112_3.jpg
56,토끼전 : 연애제한구역 외전 (스페셜 패키지) - 세트 박스 + 일러스트 병풍 1종 + 포스트잇 2종 + 마스킹테이프 1종 + 엽서 2종 + 작가 친필 사인 인쇄본,단비 (지은이),blackD(블랙디),9791192186214,2022-02-28,7443,국내도서>만화>인터넷 연재 만화,"『토끼전』은 『연애제한구역』 본편 속 주인공 중 이은겸의 사랑스러운 별명 ‘토끼’를 시작으로 작가의 SNS에서 SD 캐릭터로 자유롭게 시작된 이야기였으나, 독자들의 큰 사랑을 받으며 외전으로 재탄생하게 되었다.",https://image.aladin.co.kr/product/28875/57/coversum/k802836301_1.jpg
57,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
58,도쿄 리벤저스 22,와쿠이 켄 (지은이),학산문화사(만화),9791134899929,2022-02-18,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,,https://image.aladin.co.kr/product/28925/53/coversum/k602836117_1.jpg
59,도쿄 리벤저스 21,와쿠이 켄 (지은이),학산문화사(만화),9791134899912,2022-02-18,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,,https://image.aladin.co.kr/product/28925/51/coversum/k662836117_1.jpg
60,불편한 편의점,김호연 (지은이),나무옆의자,9791161571188,2021-04-20,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,&lt;망원동 브라더스&gt;의 작가 김호연의 '동네이야기' 시즌 2. 청파동 골목 모퉁이에 자리 잡은 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶의 속내와 희로애락을 따뜻하고 유머러스하게 담아냈다.,https://image.aladin.co.kr/product/26942/84/coversum/k582730818_1.jpg
61,만화로 배우는 조선 왕실의 신화,"우용곡 (지은이), 전인혁 (감수)",한빛비즈,9791157845637,2022-02-18,1955,국내도서>역사>조선사>조선시대 일반,한빛비즈 교양툰 15권. 조선 왕실과 유림들이 대대로 모신 유교 신의 이야기를 다룬 역사 교양물. 역사 웹툰을 보기 힘든 현실에서 보기 드물게 우리 역사를 전면으로 다룬다. 조선 시대부터 대한제국에 이르기까지 조선 왕실과 유림들이 대대로 모셨던 유교 신의 이야기를 웹툰 형식으로 그려냈다.,https://image.aladin.co.kr/product/28907/96/coversum/k252836718_1.jpg
62,세븐 테크 - 3년 후 당신의 미래를 바꿀 7가지 기술,"김미경, 김상균, 김세규, 김승주, 이경전, 이한주, 정지훈, 최재붕, 한재권 (지은이)",웅진지식하우스,9788901255712,2022-02-10,263,국내도서>경제경영>트렌드/미래전망>트렌드/미래전망 일반,"국내 최정상의 전문가들과 함께 세븐 테크란 무엇이며 왜 중요한지를 친절하게 안내한다. 그간 지나치게 현학적인 정보 나열에 그쳤던 테크 트렌드 책들과는 달리, 《세븐 테크》는 독자의 눈높이에서 굵직한 질문들을 던짐으로써 진짜 핵심이 되는 통찰들만을 골라 담으며, 또한 이 7가지 테크 혁명들이 어떻게 연결되어 우리의 삶을 바꿀지 생생하게 그릴 수 있게 해준다.",https://image.aladin.co.kr/product/28740/52/coversum/8901255715_3.jpg
63,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
64,호리미야 16 (올컬러 96p 소책자 포함 한정판),"HERO (지은이), 하기와라 다이스케 (그림)",학산문화사(만화),9791134895662,2022-02-23,3743,국내도서>만화>순정만화>틴에이지 순정,,https://image.aladin.co.kr/product/28958/60/coversum/k462836511_1.jpg
65,Go Go 카카오프렌즈 23 : 싱가포르,"김미영 (지은이), 김정한 (그림)",아울북,9788950998707,2022-02-23,48905,국내도서>어린이>사회/역사/철학>세계사,"싱가포르가 다른 나라의 식민지와 말레이시아 연방국을 거쳐 오늘날 동남아시아를 이끄는 독립 국가로 성장하기까지, 카카오프렌즈는 시간문을 통해 과거와 현재를 넘나들며 싱가포르의 숨은 역사와 문화를 알아간다.",https://image.aladin.co.kr/product/28958/24/coversum/895099870x_1.jpg
66,설민석의 한국사 대모험 20 - 고려의 발전 편 : 서희와 거란의 한판 대결!,"설민석, 스토리박스 (지은이), 정현희 (그림), 강석화 (감수)",아이휴먼,9791165383114,2022-02-28,48904,국내도서>어린이>초등 한국사,"설쌤, 온달, 평강, 로빈과 함께하며 지식과 재미, 감동을 모두 얻을 수 있는 역사로의 시간 여행. 20권에서는 강대국의 위협에 현명하게 대처한 왕건과 서희의 외교술을 알아보고, 이런 외교를 바탕 삼아 고려가 어떤 나라로 발전했는지 살펴본다.",https://image.aladin.co.kr/product/28952/11/coversum/k692836418_1.jpg
67,도쿄 에일리언즈 1,"NAOE (지은이), 박소현 (옮긴이)",서울미디어코믹스(서울문화사),9791136750501,2022-02-28,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,"지극히 평범하게 학교생활을 보내는 고등학생, 군지 아키라. 학교에서 돌아가는 전철 안에서 아키라는 등에서 촉수가 자라난 노파에게 느닷없이 붙잡혀 끌려가 버린다. 그녀는 지구 밖 생명체인 쿠네쿠네 성인이라는 것이 판명된다.",https://image.aladin.co.kr/product/28828/49/coversum/k892836594_1.jpg
68,나의 아저씨 1~2 세트 - 전2권 - 박해영 대본집,박해영 (지은이),세계사,9788933871751,2022-03-15,51054,국내도서>예술/대중문화>영화/드라마>시나리오/시나리오작법,드라마 '나의 아저씨'의 무삭제 대본집. 종영 후 현재까지도 끊임없이 회자되며 누군가의 인생에 크고 작은 의미들을 남긴 이 드라마는 영상뿐 아니라 대본 역시 견고히 세워진 건물처럼 내력의 단단함을 글로써 증명하고 있다.,https://image.aladin.co.kr/product/28999/18/coversum/8933871756_1.jpg
69,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
70,이어령의 마지막 수업 - 시대의 지성 이어령과 ‘인터스텔라’ 김지수의 ‘라스트 인터뷰’,"김지수 (지은이), 이어령",열림원,9791170400523,2021-10-27,51378,국내도서>인문학>교양 인문학,시대의 지성 이어령과 ‘인터스텔라’ 김지수의 ‘라스트 인터뷰’. 삶과 죽음에 대한 마지막 인생 수업. “나는 곧 죽을 거라네. 그것도 오래지 않아. 그러니 지금 할 수 있는 모든 이야기를 쏟아놓을 참이야.”,https://image.aladin.co.kr/product/28212/10/coversum/k762835176_3.jpg
71,나의 아저씨 1~2 세트 - 전2권 - 박해영 대본집,박해영 (지은이),세계사,9788933871751,2022-03-15,51054,국내도서>예술/대중문화>영화/드라마>시나리오/시나리오작법,드라마 '나의 아저씨'의 무삭제 대본집. 종영 후 현재까지도 끊임없이 회자되며 누군가의 인생에 크고 작은 의미들을 남긴 이 드라마는 영상뿐 아니라 대본 역시 견고히 세워진 건물처럼 내력의 단단함을 글로써 증명하고 있다.,https://image.aladin.co.kr/product/28999/18/coversum/8933871756_1.jpg
72,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
73,이어령의 마지막 수업 - 시대의 지성 이어령과 ‘인터스텔라’ 김지수의 ‘라스트 인터뷰’,"김지수 (지은이), 이어령",열림원,9791170400523,2021-10-27,51378,국내도서>인문학>교양 인문학,시대의 지성 이어령과 ‘인터스텔라’ 김지수의 ‘라스트 인터뷰’. 삶과 죽음에 대한 마지막 인생 수업. “나는 곧 죽을 거라네. 그것도 오래지 않아. 그러니 지금 할 수 있는 모든 이야기를 쏟아놓을 참이야.”,https://image.aladin.co.kr/product/28212/10/coversum/k762835176_3.jpg
74,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
75,불편한 편의점 (벚꽃 에디션),김호연 (지은이),나무옆의자,9791161571188,2021-04-20,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,,https://image.aladin.co.kr/product/29045/74/coversum/k192836746_2.jpg
76,시맨틱 에러 포토에세이,"왓챠, 래몽래인 (지은이)",blackD(블랙디),9791192186313,2022-03-20,51376,국내도서>에세이>사진/그림 에세이,왓챠 오리지널 드라마 ‘시맨틱 에러’ 포토에세이. 베스트셀러이자 스테디셀러인 원작의 인기에 힘입어 웹툰화에 이어 드라마화를 성사시키며 크랭크인 전부터 장르 팬들의 이목을 집중시킨 이슈작이다. 방영 내내 왓챠 TOP10 1위를 차지했다.,https://image.aladin.co.kr/product/29036/85/coversum/k702836737_1.jpg
